Age,MonthlyIncome,PreferredTenure_Yeras,Purpose,EmploymentStatus,Education,MaritalStatus,Gender,PreviousLoans,ExistingEMIs,Expenses,RepaymentCapacity,LoanType,LoanAmount,InterestRate
44,70553,30,Home Purchase,Self-Employed,Bachelor's,Single,Female,2,6934,24743,37416,Home Loan,840439,8.0
51,124802,2,Business Expansion,Unemployed,Diploma,Married,Male,3,7728,41782,80075,Business Loan,4103421,12.0
39,214298,10,Small Business Working Capital,Salaried,High School,Single,Male,2,3426,80490,125346,Business Loan,1752972,12.0
55,77353,6,Vehicle Purchase,Salaried,High School,Single,Male,0,0,35031,33160,Auto Loan,1903448,9.0
49,42523,3,Electronics/Appliances,Salaried,Bachelor's,Single,Male,1,4521,23180,11437,Consumer Durable Loan,20000,
63,84349,15,Home Purchase,Retired,Diploma,Married,Female,3,7159,41735,35903,Home Loan,2520842,8.0
48,103978,5,Home Renovation,Salaried,Diploma,Single,Female,1,2122,31193,62007,Home Improvement Loan,46528,
26,155020,1,Vehicle Purchase,Salaried,Bachelor's,Single,Female,0,0,56973,91439,Auto Loan,1844718,9.0
56,128951,3,Electronics/Appliances,Retired,High School,Single,Male,3,7737,71972,29324,Consumer Durable Loan,36824,
31,284890,8,Small Business Working Capital,Student,Bachelor's,Married,Male,3,6877,135922,143935,Business Loan,4423322,12.0
23,153699,3,Wedding,Salaried,Bachelor's,Single,Female,3,6406,56754,88163,Personal Loan,1373542,13.0
59,46669,5,Vehicle Purchase,Salaried,Master's,Married,Female,2,5587,26303,11247,Auto Loan,1127922,9.0
48,82044,2,Home Renovation,Self-Employed,Bachelor's,Married,Male,1,3733,43046,29898,Home Improvement Loan,20000,
31,67753,4,Medical,Salaried,Master's,Married,Male,3,4716,28289,32836,Medical Loan,280239,10.5
42,74404,3,Education,Self-Employed,Bachelor's,Married,Female,2,8296,26394,43909,Education Loan,2239959,8.5
62,224006,30,Home Purchase,Self-Employed,Diploma,Single,Female,1,3791,132760,83108,Home Loan,2889558,8.0
19,54664,5,Debt Consolidation,Self-Employed,High School,Married,Female,5,3963,27238,17434,Personal Loan,521968,13.0
58,233175,11,Business Expansion,Self-Employed,Bachelor's,Married,Female,2,2490,115580,109530,Business Loan,1884623,12.0
70,138109,3,Agriculture,Unemployed,Bachelor's,Married,Male,3,10206,48282,84717,Agri Loan,574924,7.5
38,135292,28,Home Purchase,Salaried,High School,Single,Female,0,0,42212,89599,Home Loan,155374,8.0
31,108942,10,Home Renovation,Salaried,Bachelor's,Married,Female,2,5268,48064,43498,Home Improvement Loan,52119,
50,170235,2,Debt Consolidation,Salaried,High School,Single,Male,2,7367,59321,103246,Personal Loan,1029027,13.0
18,22564,10,Home Renovation,Retired,Bachelor's,Single,Male,1,1525,11084,6738,Home Improvement Loan,20000,
18,199297,3,Vehicle Purchase,Salaried,Master's,Married,Male,1,2472,60523,136636,Auto Loan,1635467,9.0
44,205256,4,Debt Consolidation,Salaried,High School,Married,Female,0,0,107378,93755,Personal Loan,1313391,13.0
28,53200,9,Home Renovation,Salaried,Master's,Single,Female,2,2874,29041,18618,Home Improvement Loan,20000,
27,74434,5,Vehicle Purchase,Salaried,High School,Married,Male,1,4303,25032,42928,Auto Loan,1547587,9.0
62,98914,1,Debt Consolidation,Self-Employed,Diploma,Married,Female,0,0,53122,42496,Personal Loan,1034228,13.0
39,148615,6,Debt Consolidation,Salaried,Master's,Married,Female,3,5793,84591,60255,Personal Loan,357956,13.0
20,115474,9,Agriculture,Unemployed,Diploma,Married,Male,0,0,34750,77136,Agri Loan,1952954,7.5
58,205233,2,Medical,Salaried,Bachelor's,Married,Female,2,2710,71795,123729,Medical Loan,518225,10.5
37,95852,10,Education,Unemployed,Master's,Married,Female,3,10149,41312,49361,Education Loan,2229031,8.5
19,126758,2,Vehicle Purchase,Salaried,Bachelor's,Married,Male,0,0,67868,51789,Auto Loan,1556858,9.0
18,166938,4,Agriculture,Salaried,Master's,Single,Male,0,0,93470,65370,Agri Loan,1706050,7.5
36,164168,9,Business Expansion,Self-Employed,Master's,Single,Male,1,1685,91322,66910,Business Loan,2682544,12.0
34,75199,10,Home Renovation,Salaried,Bachelor's,Married,Female,1,3085,44300,21845,Home Improvement Loan,23985,
59,169259,1,Vehicle Purchase,Salaried,Master's,Single,Male,0,0,101259,59809,Auto Loan,1484782,9.0
26,59058,6,Home Renovation,Self-Employed,Master's,Single,Male,3,6716,20422,24793,Home Improvement Loan,20000,
55,47377,10,Agriculture,Unemployed,Master's,Widowed,Female,0,0,19171,20219,Agri Loan,871323,7.5
64,272880,7,Business Expansion,Salaried,Bachelor's,Divorced,Male,2,4965,152890,112332,Business Loan,4726982,12.0
47,177372,6,Home Purchase,Student,High School,Married,Female,3,6182,86636,82444,Home Loan,1008432,8.0
39,217279,2,Agriculture,Salaried,Bachelor's,Single,Female,2,2376,88226,123279,Agri Loan,998160,7.5
37,78427,2,Electronics/Appliances,Salaried,Master's,Single,Male,2,8682,40012,27727,Consumer Durable Loan,27142,
43,151496,2,Vehicle Purchase,Salaried,Diploma,Single,Female,2,11114,87168,58270,Auto Loan,552785,9.0
67,187766,9,Education,Self-Employed,Master's,Married,Male,4,5522,111403,67564,Education Loan,524455,8.5
67,216384,2,Debt Consolidation,Self-Employed,Bachelor's,Single,Female,1,2288,97267,114573,Personal Loan,1566133,13.0
52,127189,1,Debt Consolidation,Self-Employed,High School,Married,Male,1,5649,57127,62828,Personal Loan,1654239,13.0
23,81536,6,Vehicle Purchase,Salaried,High School,Single,Female,2,4141,25776,52285,Auto Loan,1354077,9.0
59,165672,12,Small Business Working Capital,Salaried,Bachelor's,Single,Female,2,3923,79555,80519,Business Loan,470490,12.0
70,73789,7,Vehicle Purchase,Salaried,High School,Single,Male,2,4844,28160,37689,Auto Loan,861003,9.0
39,126113,7,Vehicle Purchase,Salaried,Diploma,Married,Male,3,7603,46230,70436,Auto Loan,1221788,9.0
37,176556,4,Education,Salaried,High School,Single,Male,3,14031,61712,106493,Education Loan,254710,8.5
39,117088,7,Agriculture,Student,Bachelor's,Single,Female,1,4570,69507,40927,Agri Loan,1166257,7.5
47,48478,5,Debt Consolidation,Self-Employed,Bachelor's,Married,Male,2,2232,19201,19353,Personal Loan,1164234,13.0
66,180388,2,Vehicle Purchase,Unemployed,High School,Married,Male,0,0,58577,116382,Auto Loan,1287181,9.0
21,23346,10,Home Renovation,Unemployed,Diploma,Divorced,Male,0,0,16907,2965,Home Improvement Loan,20000,
34,81182,5,Vehicle Purchase,Salaried,High School,Single,Female,3,3837,27818,44214,Auto Loan,874701,9.0
45,213013,3,Electronics/Appliances,Salaried,Bachelor's,Married,Male,2,7093,133763,67653,Consumer Durable Loan,88573,
30,130954,2,Vehicle Purchase,Self-Employed,Diploma,Married,Male,0,0,66483,60827,Auto Loan,1650440,9.0
24,154234,7,Wedding,Self-Employed,Master's,Single,Female,5,4324,76971,75087,Personal Loan,627143,13.0
60,167998,10,Home Renovation,Salaried,High School,Married,Male,2,11119,97981,46799,Home Improvement Loan,55281,
25,122937,6,Vehicle Purchase,Salaried,Diploma,Married,Male,1,4378,43660,76643,Auto Loan,1223371,9.0
34,108087,2,Travel,Self-Employed,High School,Single,Female,0,0,46878,57296,Personal Loan,340758,13.0
47,49308,6,Vehicle Purchase,Salaried,Diploma,Single,Male,0,0,24849,20582,Auto Loan,550829,9.0
34,141331,7,Education,Salaried,Master's,Married,Female,1,3251,44573,88087,Education Loan,2087088,8.5
33,147640,7,Vehicle Purchase,Student,Bachelor's,Single,Female,0,0,48939,89418,Auto Loan,761316,9.0
65,176288,10,Agriculture,Unemployed,High School,Single,Male,0,0,84187,85772,Agri Loan,274105,7.5
32,175714,6,Home Purchase,Self-Employed,Diploma,Married,Female,2,4040,76190,95300,Home Loan,1998609,8.0
52,89300,5,Vehicle Purchase,Salaried,Bachelor's,Single,Male,1,3252,52892,26820,Auto Loan,1587573,9.0
37,137590,2,Small Business Working Capital,Self-Employed,Bachelor's,Divorced,Other,2,2049,61531,66332,Business Loan,4071040,12.0
46,122783,8,Business Expansion,Self-Employed,Master's,Single,Other,2,4606,47328,69457,Business Loan,236195,12.0
22,124152,14,Business Expansion,Salaried,Bachelor's,Married,Female,5,3348,64747,52443,Business Loan,4273282,12.0
55,89030,10,Home Renovation,Unemployed,Bachelor's,Married,Male,3,13249,75676,50,Home Improvement Loan,20000,
67,80649,5,Small Business Working Capital,Salaried,Bachelor's,Single,Female,4,12342,47631,24186,Business Loan,1740560,12.0
50,179836,1,Travel,Salaried,Bachelor's,Single,Male,2,3690,98208,71998,Personal Loan,646206,13.0
19,147305,5,Medical,Salaried,High School,Married,Female,2,1255,67632,74468,Medical Loan,163193,10.5
47,63600,7,Vehicle Purchase,Salaried,Master's,Single,Male,2,3948,33695,26624,Auto Loan,944597,9.0
30,31818,2,Home Renovation,Salaried,Master's,Single,Female,2,4931,13584,11448,Home Improvement Loan,20000,
42,233602,9,Small Business Working Capital,Student,Diploma,Married,Male,1,2449,103041,124102,Business Loan,3105345,12.0
50,277351,3,Business Expansion,Unemployed,Diploma,Married,Female,3,3099,136720,136697,Business Loan,4174369,12.0
42,90248,3,Education,Retired,Bachelor's,Married,Female,4,10308,37001,49130,Education Loan,985184,8.5
42,173534,1,Medical,Salaried,High School,Divorced,Female,3,10662,95923,67791,Medical Loan,895644,10.5
63,148962,14,Small Business Working Capital,Salaried,Master's,Married,Male,1,2448,79696,63695,Business Loan,3334376,12.0
69,202415,4,Medical,Retired,Master's,Single,Male,1,2464,102445,97952,Medical Loan,379658,10.5
48,97262,3,Medical,Salaried,High School,Single,Female,1,5324,45547,48452,Medical Loan,150913,10.5
38,42887,5,Debt Consolidation,Salaried,High School,Single,Female,1,2986,19817,19019,Personal Loan,1000415,13.0
28,97855,3,Electronics/Appliances,Salaried,Bachelor's,Married,Female,1,3876,45729,39127,Consumer Durable Loan,56945,
47,113959,6,Vehicle Purchase,Salaried,Bachelor's,Married,Male,1,6827,52610,55893,Auto Loan,963353,9.0
69,259196,3,Business Expansion,Salaried,High School,Single,Female,2,11429,138876,112766,Business Loan,4486838,12.0
46,136761,13,Business Expansion,Salaried,High School,Married,Female,1,2004,72795,58203,Business Loan,443136,12.0
56,184030,1,Debt Consolidation,Salaried,Master's,Married,Female,0,0,93180,87052,Personal Loan,909761,13.0
30,103901,6,Agriculture,Salaried,Diploma,Single,Female,2,2291,52217,45722,Agri Loan,103243,7.5
57,74460,3,Business Expansion,Self-Employed,Master's,Married,Female,2,3921,26037,39552,Business Loan,1278565,12.0
63,124446,2,Electronics/Appliances,Salaried,Bachelor's,Single,Male,1,4382,54855,51873,Consumer Durable Loan,53795,
49,177561,3,Medical,Salaried,High School,Married,Male,0,0,104130,64491,Medical Loan,83277,10.5
43,175551,13,Business Expansion,Salaried,Bachelor's,Single,Male,3,1419,57744,109111,Business Loan,1017467,12.0
51,151381,3,Vehicle Purchase,Self-Employed,High School,Single,Female,3,3387,61298,82714,Auto Loan,756468,9.0
66,132567,3,Travel,Salaried,High School,Married,Female,2,6151,59491,66430,Personal Loan,389327,13.0
19,29484,3,Electronics/Appliances,Retired,Bachelor's,Married,Male,0,0,14413,8524,Consumer Durable Loan,20000,
44,105158,2,Medical,Salaried,Bachelor's,Single,Female,4,4604,45191,51284,Medical Loan,585863,10.5
18,147842,6,Wedding,Salaried,Diploma,Single,Female,4,4320,79905,64738,Personal Loan,1871261,13.0
70,154317,6,Vehicle Purchase,Self-Employed,Bachelor's,Married,Female,4,4845,73769,75875,Auto Loan,1989820,9.0
29,165271,8,Agriculture,Salaried,Bachelor's,Married,Female,4,3295,60501,97162,Agri Loan,1129310,7.5
25,91769,30,Home Purchase,Self-Employed,Bachelor's,Married,Female,4,7713,39959,42412,Home Loan,2710161,8.0
46,124445,12,Small Business Working Capital,Salaried,Bachelor's,Married,Female,3,11532,58783,61535,Business Loan,400755,12.0
57,122650,3,Electronics/Appliances,Self-Employed,High School,Married,Female,2,9265,60484,38195,Consumer Durable Loan,59464,
22,177048,14,Business Expansion,Salaried,Bachelor's,Married,Male,3,2049,103413,68704,Business Loan,2954078,12.0
30,200952,6,Education,Salaried,Master's,Married,Male,2,2857,66652,126273,Education Loan,450614,8.5
63,241296,7,Small Business Working Capital,Unemployed,Diploma,Married,Male,3,6790,121465,114034,Business Loan,3158335,12.0
60,155988,10,Business Expansion,Salaried,High School,Married,Male,2,3227,62502,89496,Business Loan,1284946,12.0
55,54064,8,Education,Salaried,Bachelor's,Married,Female,3,3276,21218,28803,Education Loan,448109,8.5
50,178824,1,Debt Consolidation,Student,Bachelor's,Married,Male,2,7385,60445,115561,Personal Loan,1920570,13.0
58,150419,10,Agriculture,Self-Employed,Bachelor's,Single,Female,1,2135,45998,99719,Agri Loan,1279105,7.5
58,145566,9,Education,Retired,High School,Divorced,Female,1,2179,80486,63078,Education Loan,1574377,8.5
56,214379,1,Travel,Salaried,Bachelor's,Single,Female,0,0,90791,116800,Personal Loan,1460701,13.0
35,200223,15,Small Business Working Capital,Unemployed,Master's,Married,Male,0,0,73174,118096,Business Loan,3744579,12.0
33,63623,28,Home Purchase,Unemployed,Bachelor's,Married,Male,3,3053,23879,30272,Home Loan,419667,8.0
50,74407,5,Vehicle Purchase,Salaried,High School,Married,Female,1,4340,29018,42614,Auto Loan,1843930,9.0
60,185168,5,Debt Consolidation,Unemployed,Diploma,Single,Male,0,0,79989,101279,Personal Loan,230509,13.0
45,195908,6,Education,Salaried,High School,Divorced,Female,2,2907,109026,78682,Education Loan,899142,8.5
61,83314,2,Debt Consolidation,Self-Employed,Bachelor's,Married,Female,0,0,34473,46286,Personal Loan,596007,13.0
45,123156,2,Wedding,Retired,Bachelor's,Single,Male,1,3054,53121,67146,Personal Loan,939547,13.0
56,99762,2,Vehicle Purchase,Salaried,Bachelor's,Married,Male,2,8259,44641,50257,Auto Loan,1350150,9.0
26,62597,5,Medical,Salaried,Bachelor's,Single,Female,1,2235,37357,17085,Medical Loan,812281,10.5
28,145421,5,Small Business Working Capital,Salaried,Bachelor's,Divorced,Male,1,4933,68635,70722,Business Loan,2584003,12.0
32,152109,15,Small Business Working Capital,Self-Employed,High School,Single,Male,4,5103,81402,61409,Business Loan,4511152,12.0
70,29474,3,Electronics/Appliances,Self-Employed,Bachelor's,Married,Female,2,3266,13302,9709,Consumer Durable Loan,20000,
58,149119,5,Education,Self-Employed,Diploma,Married,Male,3,10828,74224,65387,Education Loan,2480443,8.5
43,57664,5,Medical,Salaried,Bachelor's,Single,Male,0,0,31091,19576,Medical Loan,222330,10.5
66,65573,3,Electronics/Appliances,Salaried,Master's,Single,Male,0,0,37998,21521,Consumer Durable Loan,22954,
38,109504,3,Electronics/Appliances,Unemployed,Doctorate,Divorced,Male,1,1237,68899,18303,Consumer Durable Loan,27590,
66,28461,3,Electronics/Appliances,Salaried,Bachelor's,Single,Female,1,3808,12314,10369,Consumer Durable Loan,20000,
61,122304,5,Education,Retired,Bachelor's,Married,Female,4,7346,72240,46184,Education Loan,1782458,8.5
48,117395,1,Wedding,Self-Employed,Master's,Married,Male,1,2377,67273,42127,Personal Loan,643738,13.0
28,189740,8,Agriculture,Salaried,High School,Single,Male,2,3914,81345,105308,Agri Loan,956505,7.5
21,169554,5,Wedding,Salaried,Bachelor's,Single,Female,0,0,75962,91322,Personal Loan,1977390,13.0
44,185748,10,Education,Salaried,Bachelor's,Married,Female,3,12670,94649,88072,Education Loan,761341,8.5
57,290061,9,Small Business Working Capital,Salaried,Master's,Single,Female,0,0,132677,150799,Business Loan,4904441,12.0
19,218805,6,Vehicle Purchase,Salaried,Master's,Single,Male,1,2864,99118,109938,Auto Loan,1094576,9.0
66,184704,4,Wedding,Salaried,Bachelor's,Married,Female,3,9194,61315,116938,Personal Loan,147011,13.0
57,138809,3,Debt Consolidation,Self-Employed,High School,Married,Male,5,11772,55887,77440,Personal Loan,1912635,13.0
32,71717,5,Vehicle Purchase,Salaried,Master's,Single,Female,2,4156,42102,25449,Auto Loan,916359,9.0
67,260654,7,Small Business Working Capital,Salaried,Master's,Single,Male,1,3307,156149,95531,Business Loan,3416701,12.0
38,26402,7,Debt Consolidation,Salaried,Bachelor's,Single,Male,3,11509,9868,7772,Personal Loan,63653,13.0
67,128390,2,Small Business Working Capital,Self-Employed,Bachelor's,Single,Male,2,10722,39903,81098,Business Loan,365277,12.0
29,72768,5,Medical,Unemployed,Bachelor's,Single,Male,2,4710,39846,22943,Medical Loan,738429,10.5
47,111478,9,Small Business Working Capital,Salaried,Bachelor's,Single,Male,0,0,33569,72805,Business Loan,1239430,12.0
30,44191,3,Electronics/Appliances,Retired,High School,Single,Male,2,8757,21918,8288,Consumer Durable Loan,20000,
39,138276,6,Debt Consolidation,Self-Employed,High School,Married,Male,1,3957,69009,65127,Personal Loan,143851,13.0
61,250937,16,Home Purchase,Salaried,Bachelor's,Married,Male,0,0,106873,138393,Home Loan,2861890,8.0
56,75610,3,Electronics/Appliances,Salaried,High School,Single,Male,2,5199,38733,24980,Consumer Durable Loan,23583,
44,174623,14,Small Business Working Capital,Salaried,High School,Married,Male,1,2918,62327,105862,Business Loan,2973161,12.0
18,126906,28,Home Purchase,Self-Employed,High School,Married,Female,0,0,52753,64772,Home Loan,550209,8.0
63,110064,3,Small Business Working Capital,Self-Employed,High School,Married,Female,1,1322,60646,41552,Business Loan,3674293,12.0
28,190815,3,Debt Consolidation,Salaried,Doctorate,Single,Female,3,6652,78267,109166,Personal Loan,1455213,13.0
50,81648,10,Home Renovation,Unemployed,Master's,Widowed,Female,0,0,43056,20732,Home Improvement Loan,30518,
21,265014,11,Small Business Working Capital,Salaried,Master's,Single,Male,1,1295,133360,126742,Business Loan,3504861,12.0
29,190351,2,Small Business Working Capital,Salaried,Diploma,Single,Male,1,1839,60626,124953,Business Loan,2016147,12.0
24,182365,4,Vehicle Purchase,Salaried,Bachelor's,Single,Male,1,3137,103272,71968,Auto Loan,1673944,9.0
30,236572,7,Home Purchase,Salaried,High School,Married,Female,1,5197,72089,162277,Home Loan,2785318,8.0
70,119241,22,Home Purchase,Unemployed,Diploma,Married,Male,2,5332,57055,58004,Home Loan,470026,8.0
35,224938,8,Education,Salaried,Bachelor's,Widowed,Female,2,6421,107572,110939,Education Loan,1482516,8.5
56,162759,3,Education,Salaried,Doctorate,Married,Female,3,5503,62229,94156,Education Loan,232450,8.5
29,134346,4,Education,Salaried,High School,Single,Male,4,7218,51735,75901,Education Loan,1007036,8.5
60,133107,7,Vehicle Purchase,Salaried,Bachelor's,Single,Female,0,0,50985,75427,Auto Loan,799083,9.0
45,211587,14,Business Expansion,Unemployed,High School,Married,Female,2,4241,120357,84199,Business Loan,3008486,12.0
21,165125,2,Wedding,Salaried,Diploma,Single,Male,2,2781,78134,81930,Personal Loan,1109825,13.0
26,27721,3,Electronics/Appliances,Salaried,Bachelor's,Single,Male,0,0,12385,13339,Consumer Durable Loan,20000,
39,37091,4,Medical,Salaried,Bachelor's,Widowed,Male,1,3711,16965,16784,Medical Loan,628000,10.5
59,38634,8,Agriculture,Salaried,High School,Married,Female,3,17856,17305,12895,Agri Loan,165624,7.5
41,200776,6,Education,Salaried,Diploma,Single,Male,1,997,109194,84771,Education Loan,191077,8.5
58,108927,10,Education,Student,Bachelor's,Single,Male,3,8557,54351,47679,Education Loan,2389587,8.5
68,117269,3,Electronics/Appliances,Student,Master's,Married,Female,0,0,96795,10918,Consumer Durable Loan,20000,
21,118224,13,Business Expansion,Self-Employed,High School,Married,Female,4,8449,59374,49133,Business Loan,3885047,12.0
30,231965,3,Small Business Working Capital,Salaried,Doctorate,Single,Male,1,2352,132206,94658,Business Loan,3872922,12.0
32,213805,6,Vehicle Purchase,Salaried,High School,Single,Female,2,4248,88973,115671,Auto Loan,767112,9.0
49,89418,13,Small Business Working Capital,Salaried,Doctorate,Divorced,Male,1,3711,31141,56168,Business Loan,520273,12.0
25,67086,6,Education,Salaried,Bachelor's,Married,Male,2,8487,21119,38876,Education Loan,1364735,8.5
20,161171,2,Wedding,Unemployed,Bachelor's,Married,Female,1,1540,83952,68736,Personal Loan,1240811,13.0
53,111151,6,Home Renovation,Salaried,Bachelor's,Married,Female,2,6687,38083,62060,Home Improvement Loan,48610,
65,202173,1,Wedding,Salaried,Master's,Single,Female,6,12300,112110,81059,Personal Loan,116849,13.0
28,169412,28,Home Purchase,Self-Employed,High School,Divorced,Female,1,3677,55721,104141,Home Loan,749003,8.0
44,56489,7,Travel,Self-Employed,Bachelor's,Single,Female,2,9084,19173,27949,Personal Loan,824351,13.0
25,62143,3,Education,Salaried,Diploma,Single,Female,2,5786,21299,38408,Education Loan,762197,8.5
64,240015,7,Small Business Working Capital,Salaried,Bachelor's,Single,Male,3,9290,87508,147278,Business Loan,3493470,12.0
33,169886,2,Medical,Self-Employed,Diploma,Married,Male,3,13005,64221,96776,Medical Loan,792115,10.5
70,108552,4,Business Expansion,Salaried,Bachelor's,Single,Female,1,2261,45561,58741,Business Loan,483024,12.0
46,112056,3,Electronics/Appliances,Salaried,Diploma,Widowed,Female,1,2667,75270,31380,Consumer Durable Loan,45559,
20,228197,5,Vehicle Purchase,Self-Employed,Diploma,Married,Female,2,900,105094,117870,Auto Loan,1890157,9.0
40,169110,14,Small Business Working Capital,Salaried,Master's,Single,Male,2,1541,97673,63279,Business Loan,596952,12.0
50,161138,7,Debt Consolidation,Salaried,Diploma,Married,Female,2,1842,70476,86689,Personal Loan,86058,13.0
31,162006,4,Medical,Retired,Diploma,Married,Male,3,3085,77067,75800,Medical Loan,878391,10.5
40,209374,25,Home Purchase,Unemployed,High School,Single,Female,1,4310,114190,90125,Home Loan,2522383,8.0
24,194197,1,Medical,Salaried,High School,Single,Male,1,1674,67987,116986,Medical Loan,896499,10.5
32,172045,22,Home Purchase,Salaried,Bachelor's,Married,Female,1,1985,63457,98837,Home Loan,2121509,8.0
27,29648,10,Home Renovation,Salaried,Master's,Single,Male,3,6066,13637,9077,Home Improvement Loan,20000,
28,82506,7,Business Expansion,Salaried,Bachelor's,Widowed,Female,3,16299,33617,40543,Business Loan,2422029,12.0
61,81311,12,Small Business Working Capital,Self-Employed,Diploma,Single,Female,2,10280,26419,45777,Business Loan,615498,12.0
63,171082,4,Vehicle Purchase,Salaried,Bachelor's,Married,Male,2,6977,59518,103749,Auto Loan,1415516,9.0
51,180485,3,Agriculture,Student,Bachelor's,Single,Female,4,9600,55431,121311,Agri Loan,556021,7.5
70,220489,3,Wedding,Salaried,Diploma,Divorced,Male,2,6572,111727,100635,Personal Loan,1876527,13.0
55,67445,6,Business Expansion,Salaried,Master's,Married,Male,3,10495,26211,36215,Business Loan,206409,12.0
67,147117,24,Home Purchase,Student,Bachelor's,Married,Male,2,5640,87846,51427,Home Loan,211782,8.0
37,91416,5,Vehicle Purchase,Salaried,Master's,Single,Male,1,3331,53433,34059,Auto Loan,1968169,9.0
59,119164,2,Medical,Salaried,High School,Single,Female,3,8506,35934,75365,Medical Loan,773237,10.5
49,226919,27,Home Purchase,Salaried,Diploma,Single,Female,2,3603,77274,146016,Home Loan,3023216,8.0
62,201058,4,Wedding,Salaried,Diploma,Married,Female,1,4720,69173,125038,Personal Loan,1281970,13.0
26,153639,5,Small Business Working Capital,Salaried,Diploma,Single,Female,3,7058,71428,77828,Business Loan,4662384,12.0
39,202655,6,Travel,Retired,Bachelor's,Married,Male,2,6491,81809,113924,Personal Loan,170738,13.0
66,68867,12,Business Expansion,Salaried,High School,Single,Female,2,4181,32541,30884,Business Loan,1681219,12.0
49,155829,8,Home Purchase,Retired,Bachelor's,Married,Male,3,3053,52998,97814,Home Loan,2506003,8.0
21,105965,6,Business Expansion,Salaried,High School,Single,Male,3,2026,41581,58411,Business Loan,309348,12.0
54,121995,6,Education,Student,Bachelor's,Married,Female,1,1626,47549,71467,Education Loan,870335,8.5
70,224069,7,Debt Consolidation,Salaried,Master's,Single,Male,3,12684,93641,120954,Personal Loan,1572764,13.0
51,46574,6,Wedding,Salaried,High School,Married,Male,1,3711,19194,24478,Personal Loan,1143988,13.0
44,28295,7,Debt Consolidation,Self-Employed,Master's,Married,Male,1,3181,16887,5000,Personal Loan,309479,13.0
26,80397,13,Small Business Working Capital,Unemployed,High School,Married,Male,0,0,24310,46323,Business Loan,428586,12.0
48,164854,3,Education,Salaried,Bachelor's,Married,Male,2,2717,94192,68596,Education Loan,484553,8.5
59,103013,3,Electronics/Appliances,Salaried,High School,Single,Male,1,1373,41956,53933,Consumer Durable Loan,60458,
22,124605,4,Vehicle Purchase,Self-Employed,Master's,Single,Female,1,2334,68068,52329,Auto Loan,954024,9.0
58,101088,3,Debt Consolidation,Salaried,Bachelor's,Single,Male,1,5292,38189,59032,Personal Loan,173854,13.0
24,134501,3,Small Business Working Capital,Unemployed,Diploma,Married,Male,0,0,59291,66557,Business Loan,2576551,12.0
50,72698,6,Vehicle Purchase,Unemployed,Bachelor's,Single,Female,0,0,35395,33902,Auto Loan,1748905,9.0
41,160363,5,Medical,Unemployed,Diploma,Single,Male,2,4007,73796,82841,Medical Loan,533681,10.5
60,140000,9,Home Purchase,Student,Diploma,Married,Female,4,4392,70260,59841,Home Loan,2845626,8.0
29,156955,8,Agriculture,Unemployed,Diploma,Single,Male,0,0,76826,70844,Agri Loan,959999,7.5
48,162582,15,Home Purchase,Self-Employed,Diploma,Married,Female,1,1915,68639,91440,Home Loan,1768272,8.0
68,178000,7,Vehicle Purchase,Salaried,Bachelor's,Single,Female,1,4591,104693,71098,Auto Loan,507564,9.0
64,80449,3,Electronics/Appliances,Salaried,High School,Married,Female,0,0,39825,36550,Consumer Durable Loan,39241,
22,168207,2,Medical,Unemployed,Master's,Single,Male,1,3311,77933,82402,Medical Loan,693914,10.5
44,100366,5,Travel,Salaried,Bachelor's,Single,Female,2,7341,43451,48848,Personal Loan,1178199,13.0
62,115471,10,Small Business Working Capital,Salaried,High School,Single,Male,3,6646,40607,69468,Business Loan,3477998,12.0
33,117426,2,Agriculture,Retired,Bachelor's,Single,Female,1,2355,40132,71467,Agri Loan,974725,7.5
42,189286,16,Home Purchase,Self-Employed,Master's,Married,Female,2,6434,100414,83891,Home Loan,668683,8.0
57,126472,6,Education,Salaried,Diploma,Married,Female,2,6182,70993,47150,Education Loan,159508,8.5
39,153285,3,Wedding,Salaried,High School,Married,Female,1,3790,60027,86539,Personal Loan,640539,13.0
39,60910,9,Education,Self-Employed,High School,Divorced,Female,3,11604,23012,31682,Education Loan,1388128,8.5
20,50244,10,Education,Retired,High School,Married,Male,1,2380,22457,25628,Education Loan,1208862,8.5
25,146722,5,Small Business Working Capital,Salaried,Master's,Single,Male,4,6226,77998,61669,Business Loan,3313158,12.0
57,68302,8,Home Purchase,Salaried,High School,Single,Female,2,8998,23471,39349,Home Loan,593791,8.0
67,212234,3,Education,Salaried,Bachelor's,Divorced,Male,1,4250,94845,111076,Education Loan,776091,8.5
68,131876,9,Agriculture,Salaried,Bachelor's,Married,Male,2,2633,45703,78572,Agri Loan,1590526,7.5
54,216934,1,Wedding,Student,Diploma,Single,Male,3,7650,109202,105187,Personal Loan,980187,13.0
64,151652,3,Electronics/Appliances,Salaried,Bachelor's,Married,Female,3,5324,96242,42915,Consumer Durable Loan,38778,
55,148330,3,Electronics/Appliances,Student,Diploma,Married,Male,4,19692,88266,19543,Consumer Durable Loan,30047,
36,154939,16,Home Purchase,Retired,Doctorate,Married,Female,1,3687,66513,81816,Home Loan,3065984,8.0
57,270906,11,Business Expansion,Self-Employed,Bachelor's,Divorced,Female,4,3953,156771,106844,Business Loan,4043946,12.0
51,61889,6,Wedding,Self-Employed,Diploma,Single,Female,2,3331,35502,17686,Personal Loan,1094339,13.0
